order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,request_date,return_reason,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,year_month,delivery_days,is_returned,net_sales
O118790,C15181,P229448,Beauty,28.8,0,1,Debit Card,05-04-2024,10-04-2024,South,No,,,28.8,3.85,9.11,42,Male,2024-04,5,0,28.8
O118791,C12469,P243261,Home,330.16,0,1,UPI,03-06-2024,09-06-2024,East,No,,,330.16,7.52,84.92,64,Male,2024-06,6,0,330.16
O118792,C11817,P248110,Fashion,9.18,0.05,1,COD,20-04-2025,23-04-2025,North,No,,,8.72,3.61,-0.56,31,Male,2025-04,3,0,8.72
O118793,C10632,P211450,Electronics,53.97,0,1,COD,20-10-2023,25-10-2023,East,No,,,53.97,5.54,0.94,68,Male,2023-10,5,0,53.97
O118794,C14887,P230575,Sports,73.06,0,1,Debit Card,06-10-2024,10-10-2024,West,No,,,73.06,6.06,15.86,44,Male,2024-10,4,0,73.06
O118795,C12598,P231592,Fashion,24.82,0,1,PayPal,24-05-2025,28-05-2025,South,No,,,24.82,5.09,3.6,42,Male,2025-05,4,0,24.82
O118796,C13451,P239110,Fashion,9.48,0.05,1,UPI,11-09-2024,16-09-2024,West,No,,,9.01,2.3,0.85,47,Female,2024-09,5,0,9.01
O118797,C11300,P247984,Sports,25.95,0.15,1,Credit Card,28-03-2025,03-04-2025,East,No,,,22.06,5.99,0.63,61,Female,2025-03,6,0,22.06
O118798,C12653,P238202,Grocery,4.92,0,1,PayPal,31-01-2024,05-02-2024,East,No,,,4.92,2.26,-1.87,37,Male,2024-01,5,0,4.92
O118799,C11454,P220333,Fashion,10.15,0,1,Wallet,07-11-2023,10-11-2023,North,No,,,10.15,4.75,-1.2,64,Male,2023-11,3,0,10.15
O118800,C11138,P217663,Sports,47.79,0,3,Credit Card,20-12-2024,24-12-2024,Central,No,,,143.37,6.16,36.85,24,Male,2024-12,4,0,143.37
O118801,C15807,P249972,Grocery,2.88,0.1,1,COD,30-08-2024,03-09-2024,North,No,,,2.59,2.83,-2.62,30,Female,2024-08,4,0,2.59
O118802,C13192,P209535,Electronics,368.5,0,3,UPI,15-06-2024,20-06-2024,South,No,,,1105.5,10.76,121.9,28,Male,2024-06,5,0,1105.5
O118803,C14620,P238887,Beauty,32.22,0.15,1,COD,14-02-2025,18-02-2025,North,No,,,27.39,5.88,6.45,29,Male,2025-02,4,0,27.39
O118804,C16116,P218679,Electronics,535.5,0.3,2,UPI,13-09-2023,18-09-2023,East,No,,,749.7,10.24,79.72,33,Male,2023-09,5,0,749.7
O118805,C14994,P232474,Toys,42.09,0,2,Wallet,22-08-2024,28-08-2024,East,No,,,84.18,5.85,27.82,51,Male,2024-08,6,0,84.18
O118806,C17583,P249155,Fashion,5.15,0.1,1,Credit Card,07-03-2024,12-03-2024,South,No,,,4.64,1.84,-0.22,43,Female,2024-03,5,0,4.64
O118807,C12210,P202560,Fashion,14.54,0,1,Credit Card,10-05-2024,14-05-2024,South,No,,,14.54,2.55,2.54,53,Female,2024-05,4,0,14.54
O118808,C14882,P223365,Sports,175.75,0,1,Debit Card,16-04-2025,22-04-2025,South,No,,,175.75,8.48,44.24,36,Female,2025-04,6,0,175.75
O118809,C17053,P210745,Toys,2.61,0,1,PayPal,04-12-2023,09-12-2023,West,No,,,2.61,0.81,0.23,32,Female,2023-12,5,0,2.61
O118810,C13759,P200030,Home,154.17,0,1,Credit Card,24-07-2025,01-08-2025,East,No,,,154.17,5.65,37.52,40,Male,2025-07,8,0,154.17
O118811,C13029,P208132,Sports,29.61,0,3,Credit Card,10-05-2024,14-05-2024,Central,No,,,88.83,5.07,21.58,42,Male,2024-05,4,0,88.83
O118812,C11360,P225874,Grocery,10.3,0.1,1,Credit Card,18-02-2024,22-02-2024,West,No,,,9.27,4.35,-3.61,57,Male,2024-02,4,0,9.27
O118813,C12426,P245764,Grocery,44.16,0,1,PayPal,20-12-2023,24-12-2023,Central,No,,,44.16,7.27,-3.74,35,Male,2023-12,4,0,44.16
O118814,C17491,P217269,Sports,112.87,0,2,Wallet,30-05-2024,04-06-2024,South,No,,,225.74,7.13,60.59,51,Female,2024-05,5,0,225.74
O118815,C14268,P226555,Grocery,7.05,0,1,Credit Card,05-08-2024,09-08-2024,South,No,,,7.05,4.97,-4.41,20,Male,2024-08,4,0,7.05
O118816,C15095,P221227,Toys,24.97,0.15,3,COD,17-11-2024,22-11-2024,East,No,,,63.67,5.87,19.6,67,Female,2024-11,5,0,63.67
O118817,C15906,P236806,Sports,10.55,0.05,1,Credit Card,20-05-2024,25-05-2024,East,No,,,10.02,4.2,-1.19,45,Female,2024-05,5,0,10.02
O118818,C10063,P226702,Grocery,40.58,0,1,Debit Card,14-06-2024,20-06-2024,South,No,,,40.58,7.13,-3.88,51,Male,2024-06,6,0,40.58
O118819,C17268,P218674,Toys,10.3,0,1,Credit Card,27-07-2024,03-08-2024,South,No,,,10.3,3.07,1.05,63,Female,2024-07,7,0,10.3
O118820,C11345,P203894,Home,525.85,0,1,Wallet,20-11-2024,23-11-2024,Central,No,,,525.85,9.62,137.62,23,Male,2024-11,3,0,525.85
O118821,C10974,P204596,Home,158.56,0.1,1,Debit Card,06-04-2025,11-04-2025,South,No,,,142.7,6.96,33,54,Female,2025-04,5,0,142.7
O118822,C14161,P216588,Electronics,160.1,0,1,Credit Card,22-02-2024,27-02-2024,Central,No,,,160.1,7.75,11.46,48,Female,2024-02,5,0,160.1
O118823,C15962,P242443,Electronics,360.44,0,1,COD,04-10-2023,08-10-2023,Central,No,,,360.44,9.5,33.75,31,Female,2023-10,4,0,360.44
O118824,C13628,P227346,Sports,57.05,0,1,Debit Card,11-12-2023,18-12-2023,West,No,,,57.05,4.97,12.14,55,Male,2023-12,7,0,57.05
O118825,C11622,P229004,Beauty,28.22,0.05,1,Wallet,13-06-2025,18-06-2025,West,No,,,26.81,4.48,7.58,48,Male,2025-06,5,0,26.81
O118826,C10457,P227226,Toys,32.75,0,1,Debit Card,10-05-2024,14-05-2024,West,No,,,32.75,5.16,7.94,53,Male,2024-05,4,0,32.75
O118827,C15698,P212453,Grocery,9.38,0,3,Wallet,12-01-2025,16-01-2025,Central,No,,,28.14,6.11,-3.86,26,Male,2025-01,4,0,28.14
O118828,C16596,P224581,Home,43.07,0.1,2,UPI,30-07-2024,06-08-2024,East,No,,,77.53,6.84,14.87,54,Female,2024-07,7,0,77.53
O118829,C13330,P240588,Electronics,1345.92,0.05,1,PayPal,17-09-2023,21-09-2023,Central,No,,,1278.62,9.54,143.89,18,Female,2023-09,4,0,1278.62
O118830,C16053,P224524,Beauty,16.04,0,1,Debit Card,24-11-2023,29-11-2023,East,No,,,16.04,2.9,4.32,60,Male,2023-11,5,0,16.04
O118831,C11740,P249683,Electronics,113.07,0,1,UPI,13-10-2023,18-10-2023,South,No,,,113.07,5.61,7.96,63,Female,2023-10,5,0,113.07
O118832,C15545,P231843,Beauty,35.93,0,1,Credit Card,15-05-2024,20-05-2024,South,No,,,35.93,5.55,10.62,33,Male,2024-05,5,0,35.93
O118833,C13026,P243052,Beauty,29.09,0,3,Credit Card,30-04-2024,05-05-2024,East,No,,,87.27,7.12,32.15,36,Male,2024-04,5,0,87.27
O118834,C16055,P212744,Sports,176.78,0,3,Credit Card,22-01-2024,25-01-2024,Central,No,,,530.34,9.46,149.64,68,Female,2024-01,3,0,530.34
O118835,C16321,P240784,Fashion,5.08,0,1,Debit Card,16-06-2025,20-06-2025,South,No,,,5.08,2.38,-0.6,43,Female,2025-06,4,0,5.08
O118836,C11954,P216610,Electronics,188.66,0,1,PayPal,25-02-2024,01-03-2024,West,No,,,188.66,6.99,15.65,19,Male,2024-02,5,0,188.66
O118837,C10279,P238910,Fashion,23.57,0,4,COD,02-12-2023,09-12-2023,South,No,,,94.28,6.74,26.26,32,Female,2023-12,7,0,94.28
O118838,C12391,P207482,Sports,263.2,0,1,Wallet,25-04-2025,02-05-2025,East,No,,,263.2,8.46,70.5,35,Male,2025-04,7,0,263.2
O118839,C11040,P240081,Home,66.65,0,4,Credit Card,13-07-2025,18-07-2025,North,No,,,266.6,9.01,65.64,44,Female,2025-07,5,0,266.6
O118840,C16439,P232024,Beauty,21.35,0,1,UPI,25-03-2025,29-03-2025,Central,No,,,21.35,4.65,4.96,47,Female,2025-03,4,0,21.35
O118841,C16345,P223674,Fashion,5.17,0,1,Debit Card,16-12-2024,19-12-2024,Central,No,,,5.17,3.57,-1.76,18,Female,2024-12,3,0,5.17
O118842,C10961,P214030,Toys,34.47,0,2,Credit Card,15-03-2024,19-03-2024,North,No,,,68.94,6.04,21.54,56,Female,2024-03,4,0,68.94
O118843,C16827,P225472,Grocery,2.59,0,1,PayPal,02-07-2024,06-07-2024,North,No,,,2.59,1.3,-1.09,38,Male,2024-07,4,0,2.59
O118844,C16038,P209512,Fashion,110.21,0.05,1,Credit Card,09-06-2025,14-06-2025,East,No,,,104.7,8.14,28.5,21,Male,2025-06,5,0,104.7
O118845,C13845,P219045,Sports,140.63,0.05,1,Credit Card,14-05-2024,17-05-2024,Central,No,,,133.6,6.96,33.12,33,Female,2024-05,3,0,133.6
O118846,C11217,P227135,Electronics,314.16,0.15,1,UPI,08-02-2024,13-02-2024,East,No,,,267.04,8.46,23.58,61,Female,2024-02,5,0,267.04
O118847,C13220,P234432,Sports,145.96,0.15,1,UPI,01-05-2024,06-05-2024,West,No,,,124.07,4.4,32.82,49,Male,2024-05,5,0,124.07
O118848,C10374,P220134,Home,217.31,0.1,1,Credit Card,24-09-2024,28-09-2024,North,No,,,195.58,8.52,46.24,58,Male,2024-09,4,0,195.58
O118849,C16007,P229897,Beauty,37.14,0,1,Debit Card,06-07-2024,11-07-2024,West,No,,,37.14,5.65,11.06,62,Male,2024-07,5,0,37.14
O118850,C14130,P214750,Fashion,58.17,0,1,Credit Card,07-03-2024,10-03-2024,North,No,,,58.17,6.89,13.47,58,Female,2024-03,3,0,58.17
O118851,C11392,P236422,Toys,43.81,0.1,2,Credit Card,27-07-2025,02-08-2025,South,No,,,78.86,5.47,26.07,49,Female,2025-07,6,0,78.86
O118852,C12076,P213733,Electronics,228.73,0.1,2,PayPal,30-09-2024,06-10-2024,East,No,,,411.71,8.69,40.72,63,Male,2024-09,6,0,411.71
O118853,C10774,P217480,Grocery,12,0.05,1,UPI,18-11-2023,21-11-2023,North,No,,,11.4,4,-3.09,42,Male,2023-11,3,0,11.4
O118854,C14316,P203098,Electronics,1182.99,0,1,Debit Card,16-11-2024,24-11-2024,Central,No,,,1182.99,9.93,132.03,43,Female,2024-11,8,0,1182.99
O118855,C16196,P219624,Fashion,27.89,0,1,UPI,06-03-2024,10-03-2024,Central,No,,,27.89,7.57,2.19,58,Male,2024-03,4,0,27.89
O118856,C16934,P243782,Beauty,37.05,0.05,3,Debit Card,23-04-2025,28-04-2025,South,No,,,105.59,7.12,40.4,41,Female,2025-04,5,0,105.59
O118857,C13424,P240546,Toys,11.78,0,1,Credit Card,23-10-2023,28-10-2023,East,No,,,11.78,3.41,1.3,33,Female,2023-10,5,0,11.78
O118858,C17559,P243887,Beauty,18.56,0,1,UPI,14-11-2023,21-11-2023,East,No,,,18.56,5.44,2.91,62,Male,2023-11,7,0,18.56
O118859,C12123,P224463,Fashion,25.11,0,1,Credit Card,04-04-2025,08-04-2025,South,No,,,25.11,5.53,3.26,69,Male,2025-04,4,0,25.11
O118860,C14589,P245953,Toys,5.27,0.1,1,COD,11-01-2025,17-01-2025,West,No,,,4.74,2.97,-1.07,28,Female,2025-01,6,0,4.74
O118861,C15807,P214250,Beauty,90.78,0.05,1,Credit Card,15-02-2024,19-02-2024,South,No,,,86.24,6.41,32.4,56,Male,2024-02,4,0,86.24
O118862,C13593,P236382,Fashion,34.15,0.05,1,COD,29-04-2024,02-05-2024,Central,No,,,32.44,6.22,5.13,60,Male,2024-04,3,0,32.44
O118863,C16260,P249999,Beauty,11.03,0,1,Debit Card,18-02-2024,24-02-2024,East,No,,,11.03,2.53,2.43,42,Male,2024-02,6,0,11.03
O118864,C10279,P247022,Sports,112.19,0,4,UPI,02-03-2025,09-03-2025,East,No,,,448.76,9.01,125.62,68,Male,2025-03,7,0,448.76
O118865,C17897,P236384,Sports,21.56,0.3,1,Credit Card,18-05-2025,22-05-2025,West,No,,,15.09,5.35,-0.82,34,Male,2025-05,4,0,15.09
O118866,C17342,P235472,Sports,87.09,0,1,COD,21-09-2024,26-09-2024,South,No,,,87.09,7.34,18.79,36,Female,2024-09,5,0,87.09
O118867,C14841,P223138,Grocery,12.24,0,1,COD,04-09-2025,10-09-2025,West,No,,,12.24,4.88,-3.9,49,Male,2025-09,6,0,12.24
O118868,C17092,P203893,Toys,6.29,0.05,4,Credit Card,23-03-2024,27-03-2024,West,No,,,23.9,3.6,5.96,42,Female,2024-03,4,0,23.9
O118869,C12811,P211573,Beauty,81.63,0.1,1,UPI,04-03-2024,09-03-2024,North,Yes,21-03-2024,Not as described,73.47,6.57,26.49,23,Female,2024-03,5,1,0
O118870,C12342,P211263,Electronics,343.5,0,1,Credit Card,28-01-2024,02-02-2024,East,No,,,343.5,8.76,32.46,47,Male,2024-01,5,0,343.5
O118871,C17161,P235762,Sports,34.76,0.1,1,PayPal,24-02-2024,27-02-2024,North,No,,,31.28,5.95,3.43,60,Male,2024-02,3,0,31.28
O118872,C11474,P237301,Grocery,24.6,0.15,1,COD,26-09-2024,04-10-2024,South,No,,,20.91,5.53,-3.86,58,Female,2024-09,8,0,20.91
O118873,C11857,P234268,Fashion,23.03,0.1,3,Debit Card,21-05-2025,28-05-2025,West,No,,,62.18,5.74,16.02,58,Female,2025-05,7,0,62.18
O118874,C15637,P201725,Beauty,35.07,0,1,Credit Card,03-05-2024,06-05-2024,Central,No,,,35.07,4.85,10.93,27,Female,2024-05,3,0,35.07
O118875,C17188,P242525,Toys,21.47,0.1,2,Credit Card,01-12-2023,06-12-2023,Central,No,,,38.65,5.96,9.5,36,Male,2023-12,5,0,38.65
O118876,C15192,P247160,Beauty,7.26,0,2,UPI,15-02-2024,20-02-2024,West,No,,,14.52,3.46,3.07,52,Female,2024-02,5,0,14.52
O118877,C12889,P240109,Grocery,2.31,0,1,Credit Card,11-02-2025,16-02-2025,West,No,,,2.31,1.85,-1.67,22,Female,2025-02,5,0,2.31
O118878,C11059,P216709,Home,133.14,0.15,1,PayPal,24-03-2025,27-03-2025,Central,No,,,113.17,7.52,24.17,28,Female,2025-03,3,0,113.17
O118879,C17674,P237185,Beauty,30.04,0,4,Credit Card,17-10-2024,23-10-2024,East,No,,,120.16,5.62,48.45,19,Male,2024-10,6,0,120.16
O118880,C11922,P243190,Electronics,95.66,0.15,1,COD,23-02-2025,28-02-2025,South,No,,,81.31,7.51,2.25,52,Male,2025-02,5,0,81.31
O118881,C17400,P202666,Grocery,3.5,0.05,1,Wallet,24-12-2024,30-12-2024,South,No,,,3.32,1.19,-0.92,53,Female,2024-12,6,0,3.32
O118882,C13799,P242169,Fashion,7.53,0,1,Debit Card,15-06-2025,18-06-2025,North,No,,,7.53,3.12,-0.48,66,Female,2025-06,3,0,7.53
O118883,C16101,P248771,Grocery,2.9,0.05,1,Credit Card,30-05-2025,03-06-2025,North,No,,,2.76,1.14,-0.92,22,Male,2025-05,4,0,2.76
O118884,C14592,P207152,Fashion,48.61,0.2,1,Credit Card,28-10-2023,31-10-2023,Central,No,,,38.89,7.05,6.56,18,Male,2023-10,3,0,38.89
O118885,C16349,P249993,Fashion,16.01,0.05,1,Credit Card,05-09-2025,09-09-2025,South,No,,,15.21,4.02,1.3,43,Female,2025-09,4,0,15.21
O118886,C12473,P229000,Home,54.85,0.1,1,COD,06-01-2024,11-01-2024,West,No,,,49.36,7.6,6.22,54,Male,2024-01,5,0,49.36
O118887,C14139,P228477,Sports,89.67,0.15,1,UPI,25-01-2024,29-01-2024,South,No,,,76.22,5.39,17.48,58,Female,2024-01,4,0,76.22
O118888,C17258,P244396,Home,80.4,0,1,Credit Card,01-03-2024,06-03-2024,South,No,,,80.4,6.43,16.08,24,Male,2024-03,5,0,80.4
O118889,C11851,P204778,Fashion,96.73,0,1,Credit Card,09-07-2025,14-07-2025,Central,No,,,96.73,9.39,24.47,66,Female,2025-07,5,0,96.73
O118890,C13541,P216169,Beauty,23.74,0.2,3,UPI,28-10-2024,02-11-2024,North,No,,,56.98,6.19,19.45,35,Female,2024-10,5,0,56.98
O118891,C16748,P217668,Grocery,2.86,0.15,1,Credit Card,11-04-2024,17-04-2024,South,No,,,2.43,3.11,-2.92,28,Female,2024-04,6,0,2.43
O118892,C17634,P217762,Grocery,7.39,0.05,1,COD,12-04-2025,18-04-2025,East,No,,,7.02,3.13,-2.57,36,Female,2025-04,6,0,7.02
O118893,C14549,P239107,Fashion,19.72,0.2,1,Credit Card,01-11-2024,06-11-2024,South,No,,,15.78,4.08,1.44,25,Male,2024-11,5,0,15.78
O118894,C10594,P219945,Sports,39.47,0.05,4,COD,08-10-2023,12-10-2023,South,No,,,149.99,7.45,37.55,52,Female,2023-10,4,0,149.99
O118895,C15452,P221836,Sports,39.14,0.05,1,Credit Card,26-11-2024,01-12-2024,South,No,,,37.18,4.23,6.92,23,Male,2024-11,5,0,37.18
O118896,C10506,P210079,Sports,63.29,0.05,1,PayPal,04-10-2024,10-10-2024,South,No,,,60.13,4.34,13.7,66,Male,2024-10,6,0,60.13
O118897,C14889,P218362,Electronics,96.03,0.1,2,Credit Card,02-08-2025,06-08-2025,Central,No,,,172.85,6.51,14.23,39,Male,2025-08,4,0,172.85
O118898,C17637,P212919,Beauty,10.13,0,1,Debit Card,13-08-2025,17-08-2025,North,No,,,10.13,2.62,1.94,25,Female,2025-08,4,0,10.13
O118899,C10020,P220800,Toys,25.77,0,2,Debit Card,27-05-2025,01-06-2025,Central,No,,,51.54,6.42,14.2,58,Female,2025-05,5,0,51.54
O118900,C17395,P213758,Fashion,91.39,0,1,Debit Card,12-11-2023,17-11-2023,South,No,,,91.39,7.01,24.98,37,Female,2023-11,5,0,91.39
O118901,C11399,P228874,Fashion,5.68,0.1,1,Wallet,24-04-2025,02-05-2025,South,Yes,24-05-2025,Slow delivery,5.11,1.97,-0.18,31,Male,2025-04,8,1,0
O118902,C13201,P244121,Fashion,9.28,0,1,PayPal,27-08-2024,01-09-2024,South,No,,,9.28,4.17,-0.92,19,Female,2024-08,5,0,9.28
O118903,C17854,P229298,Grocery,26.43,0,1,Credit Card,23-04-2025,26-04-2025,Central,No,,,26.43,5.2,-3.09,57,Female,2025-04,3,0,26.43
O118904,C16763,P214156,Toys,6.75,0,2,Debit Card,03-12-2023,07-12-2023,Central,No,,,13.5,3.33,2.07,25,Male,2023-12,4,0,13.5
O118905,C12461,P243039,Electronics,171.62,0.15,4,Credit Card,21-04-2025,24-04-2025,Central,No,,,583.51,10.52,59.5,37,Male,2025-04,3,0,583.51
O118906,C17962,P216239,Toys,10.09,0.05,1,Debit Card,05-07-2025,10-07-2025,South,No,,,9.59,4.32,-0.48,52,Female,2025-07,5,0,9.59
O118907,C15190,P207089,Home,274.52,0.1,5,Credit Card,09-04-2024,14-04-2024,West,No,,,1235.34,10.15,335.75,27,Male,2024-04,5,0,1235.34
O118908,C15523,P213014,Sports,27.47,0,1,PayPal,15-06-2024,19-06-2024,North,No,,,27.47,4.49,3.75,60,Male,2024-06,4,0,27.47
O118909,C15681,P223318,Home,230.43,0,2,COD,16-09-2023,19-09-2023,Central,No,,,460.86,7.89,121.15,24,Female,2023-09,3,0,460.86
O118910,C13678,P226866,Home,93.02,0.05,2,Credit Card,23-08-2025,28-08-2025,South,No,,,176.74,8.13,41.36,50,Male,2025-08,5,0,176.74
O118911,C15910,P205917,Grocery,21.13,0,1,COD,16-06-2025,23-06-2025,North,No,,,21.13,2.72,-1.03,48,Male,2025-06,7,0,21.13
O118912,C15516,P241029,Beauty,31.54,0.2,1,COD,12-04-2025,18-04-2025,South,No,,,25.23,6.44,4.91,25,Female,2025-04,6,0,25.23
O118913,C10336,P215350,Fashion,69.76,0.1,1,PayPal,16-04-2024,23-04-2024,East,No,,,62.78,6.97,15,24,Male,2024-04,7,0,62.78
O118914,C11667,P209286,Electronics,89.28,0.05,4,PayPal,24-02-2025,03-03-2025,West,No,,,339.26,9.49,31.22,65,Female,2025-02,7,0,339.26
O118915,C13576,P205742,Grocery,5.86,0,1,UPI,14-01-2024,20-01-2024,North,No,,,5.86,2.26,-1.79,29,Female,2024-01,6,0,5.86
O118916,C10909,P237021,Electronics,133.75,0.05,1,Credit Card,26-11-2024,29-11-2024,North,No,,,127.06,6.82,8.43,43,Other,2024-11,3,0,127.06
O118917,C10275,P249700,Sports,23.23,0,1,COD,27-08-2025,01-09-2025,North,No,,,23.23,5.93,1.04,40,Male,2025-08,5,0,23.23
O118918,C10891,P201839,Home,144.24,0,3,Debit Card,14-01-2025,18-01-2025,South,No,,,432.72,7.9,113.26,27,Female,2025-01,4,0,432.72
O118919,C10012,P218335,Electronics,436.06,0.05,2,Credit Card,13-02-2025,17-02-2025,Central,No,,,828.51,9.37,90.05,59,Male,2025-02,4,0,828.51
O118920,C15122,P214661,Toys,5,0,1,Credit Card,15-09-2023,20-09-2023,Central,No,,,5,1.56,0.44,23,Female,2023-09,5,0,5
O118921,C14057,P242018,Grocery,20.27,0,2,PayPal,03-12-2024,07-12-2024,North,No,,,40.54,6.86,-3.62,33,Female,2024-12,4,0,40.54
O118922,C13025,P211743,Electronics,159.86,0,4,Credit Card,21-08-2024,24-08-2024,Central,No,,,639.44,8.49,68.24,51,Female,2024-08,3,0,639.44
O118923,C17391,P218891,Electronics,203.69,0,1,Wallet,07-07-2025,14-07-2025,East,No,,,203.69,8.71,15.73,54,Female,2025-07,7,0,203.69
O118924,C10973,P228483,Toys,100.31,0,4,Wallet,08-06-2025,12-06-2025,North,No,,,401.24,7.16,153.34,25,Female,2025-06,4,0,401.24
O118925,C14270,P231135,Home,38.07,0,3,PayPal,22-12-2023,27-12-2023,East,No,,,114.21,7,24.98,46,Female,2023-12,5,0,114.21
O118926,C13970,P229557,Sports,22.36,0,3,PayPal,16-07-2025,22-07-2025,East,No,,,67.08,8.23,11.89,37,Female,2025-07,6,0,67.08
O118927,C11408,P211682,Home,51.17,0.2,1,Debit Card,13-09-2024,19-09-2024,Central,No,,,40.94,4.73,6.73,66,Female,2024-09,6,0,40.94
O118928,C15721,P212798,Home,363.58,0,3,Wallet,02-01-2024,07-01-2024,North,No,,,1090.74,10.5,294.91,49,Female,2024-01,5,0,1090.74
O118929,C11943,P229039,Fashion,11.29,0,5,Credit Card,28-05-2024,03-06-2024,West,No,,,56.45,6.48,13.28,40,Female,2024-05,6,0,56.45
O118930,C12288,P243919,Beauty,26.45,0,1,UPI,30-01-2024,03-02-2024,South,Yes,25-02-2024,Defective,26.45,4.55,7.35,19,Male,2024-01,4,1,0
O118931,C10546,P214198,Electronics,562.02,0,2,UPI,26-09-2023,03-10-2023,South,No,,,1124.04,11.45,123.43,29,Female,2023-09,7,0,1124.04
O118932,C16157,P241842,Sports,261.32,0.05,1,Credit Card,23-09-2023,29-09-2023,East,No,,,248.25,11.01,63.46,54,Female,2023-09,6,0,248.25
O118933,C11218,P232104,Beauty,18.93,0.1,1,Debit Card,14-12-2023,20-12-2023,East,No,,,17.04,4.22,3.45,61,Female,2023-12,6,0,17.04
O118934,C11420,P207603,Toys,14.03,0,1,Debit Card,12-02-2025,17-02-2025,North,No,,,14.03,4.53,1.08,58,Male,2025-02,5,0,14.03
O118935,C11454,P219009,Grocery,24.15,0,3,UPI,05-06-2025,08-06-2025,North,Yes,27-06-2025,Not as described,72.45,7.45,-1.65,56,Male,2025-06,3,1,0
O118936,C13377,P238661,Grocery,3.87,0,1,Debit Card,28-07-2025,02-08-2025,Central,No,,,3.87,1.04,-0.73,58,Male,2025-07,5,0,3.87
O118937,C17501,P229965,Beauty,18.19,0.1,1,Credit Card,21-03-2025,26-03-2025,West,No,,,16.37,3.97,3.4,58,Female,2025-03,5,0,16.37
O118938,C12772,P223784,Fashion,54.92,0,1,Credit Card,14-04-2025,19-04-2025,East,No,,,54.92,5.95,13.27,18,Female,2025-04,5,0,54.92
O118939,C15529,P229340,Fashion,64.21,0,4,Credit Card,05-11-2023,10-11-2023,West,No,,,256.84,8.51,81.38,29,Male,2023-11,5,0,256.84
O118940,C14098,P202153,Sports,21.66,0,1,Debit Card,05-06-2024,08-06-2024,North,No,,,21.66,3.94,2.56,52,Female,2024-06,3,0,21.66
O118941,C12738,P204761,Sports,208.5,0.05,1,Credit Card,04-04-2024,08-04-2024,West,No,,,198.08,8.27,51.15,69,Male,2024-04,4,0,198.08
O118942,C17719,P223569,Electronics,604.16,0,1,Credit Card,21-07-2024,28-07-2024,South,No,,,604.16,10.63,61.87,34,Male,2024-07,7,0,604.16
O118943,C17619,P203566,Grocery,6.02,0,1,Credit Card,13-12-2024,20-12-2024,East,No,,,6.02,2.18,-1.7,21,Male,2024-12,7,0,6.02
O118944,C13747,P249411,Electronics,260.27,0,1,COD,16-01-2025,21-01-2025,West,No,,,260.27,6.53,24.7,67,Male,2025-01,5,0,260.27
O118945,C11842,P242468,Beauty,14.87,0,4,Credit Card,31-03-2024,04-04-2024,Central,No,,,59.48,4.21,22.56,25,Female,2024-03,4,0,59.48
O118946,C10746,P227254,Beauty,100.23,0.05,1,Credit Card,02-01-2024,07-01-2024,West,No,,,95.22,7.52,35.33,69,Male,2024-01,5,0,95.22
O118947,C12816,P234612,Beauty,24.49,0,1,PayPal,05-12-2024,08-12-2024,North,No,,,24.49,3.98,7.04,64,Male,2024-12,3,0,24.49
O118948,C10871,P240037,Beauty,10.73,0.1,1,Credit Card,16-02-2025,22-02-2025,South,No,,,9.66,4.32,0.03,60,Female,2025-02,6,0,9.66
O118949,C10494,P227160,Electronics,495.32,0.15,1,UPI,07-04-2025,10-04-2025,Central,No,,,421.02,8.53,41.99,59,Female,2025-04,3,0,421.02
O118950,C16560,P212206,Grocery,23.7,0.05,1,Credit Card,14-01-2025,19-01-2025,East,No,,,22.51,2.84,-1.04,59,Female,2025-01,5,0,22.51
O118951,C15510,P244211,Grocery,18.05,0.15,1,Debit Card,22-12-2024,27-12-2024,East,No,,,15.34,4.64,-3.41,38,Female,2024-12,5,0,15.34
O118952,C13444,P201533,Beauty,5.14,0,1,PayPal,15-02-2025,19-02-2025,West,No,,,5.14,2.34,-0.03,64,Female,2025-02,4,0,5.14
O118953,C14723,P205596,Fashion,21.68,0,3,Credit Card,16-03-2025,20-03-2025,South,No,,,65.04,5.92,16.84,37,Male,2025-03,4,0,65.04
O118954,C11075,P221153,Fashion,27.13,0,1,COD,19-11-2023,26-11-2023,South,No,,,27.13,2.68,6.82,65,Female,2023-11,7,0,27.13
O118955,C17543,P242383,Electronics,129.45,0,1,Credit Card,01-09-2025,05-09-2025,South,No,,,129.45,8.49,7.04,45,Female,2025-09,4,0,129.45
O118956,C17562,P231069,Beauty,19.08,0,1,Debit Card,16-11-2023,20-11-2023,North,No,,,19.08,7.36,1.23,38,Female,2023-11,4,0,19.08
O118957,C13994,P206358,Home,60.68,0.1,1,Wallet,16-06-2024,21-06-2024,West,No,,,54.61,6.68,8.61,67,Male,2024-06,5,0,54.61
O118958,C17164,P232035,Home,14.89,0.05,1,Credit Card,31-05-2024,04-06-2024,West,No,,,14.15,2.85,1.11,62,Male,2024-05,4,0,14.15
O118959,C14237,P234459,Beauty,28.86,0.1,3,Debit Card,21-09-2024,27-09-2024,West,No,,,77.92,5.59,29.47,52,Female,2024-09,6,0,77.92
O118960,C17253,P241287,Toys,13.26,0,1,Credit Card,22-05-2024,27-05-2024,East,No,,,13.26,4.25,1.05,61,Other,2024-05,5,0,13.26
